Date,Open,High,Low,Close,Adj Close,Volume
2017-11-02,275.049988,284.899994,261.299988,266.149994,259.192810,113099
2017-11-03,269.950012,269.950012,252.850006,253.100006,246.483963,147702
2017-11-06,255.750000,255.750000,241.000000,243.050003,236.696640,397193
2017-11-07,241.000000,254.850006,241.000000,250.100006,243.562393,145331
2017-11-08,262.600006,262.600006,251.050003,262.549988,255.686935,116053
2017-11-09,270.750000,275.649994,270.000000,275.649994,268.444519,8258
2017-11-10,289.399994,289.399994,289.399994,289.399994,281.835052,263167
2017-11-13,303.850006,303.850006,290.000000,291.850006,284.221069,516205
2017-11-14,278.000000,294.799988,277.500000,289.899994,282.321991,97766
2017-11-15,291.000000,299.000000,285.000000,293.500000,285.827881,137404
2017-11-16,304.000000,308.899994,284.000000,290.500000,282.906311,54867
2017-11-17,299.950012,299.950012,277.250000,279.450012,272.145203,91870
2017-11-20,280.000000,283.000000,275.000000,275.250000,268.054962,59105
2017-11-21,274.850006,278.200012,265.649994,269.100006,262.065704,133093
2017-11-22,269.100006,270.000000,262.000000,264.799988,257.878082,25553
2017-11-23,268.950012,270.000000,262.500000,265.700012,258.754608,26151
2017-11-24,268.500000,271.000000,265.000000,269.600006,262.552612,34189
2017-11-27,274.500000,274.500000,266.299988,269.799988,262.747375,29991
2017-11-28,271.000000,271.700012,262.399994,264.950012,258.024231,220652
2017-11-29,264.950012,267.000000,259.299988,260.850006,254.031372,35770
2017-11-30,263.000000,263.000000,256.000000,258.899994,252.132324,71198
2017-12-01,259.000000,264.450012,255.000000,255.750000,249.064697,24233
2017-12-04,255.750000,262.000000,253.000000,258.899994,252.132324,33722
2017-12-05,253.050003,258.950012,251.050003,257.100006,250.379379,14675
2017-12-06,257.100006,257.100006,215.699997,252.550003,245.948334,190976
2017-12-07,254.949997,254.949997,242.050003,251.800003,245.217911,20875
2017-12-08,259.899994,261.000000,252.149994,259.200012,252.424515,38260
2017-12-11,271.000000,283.350006,269.000000,270.399994,263.331757,92879
2017-12-12,273.950012,273.950012,256.250000,257.899994,251.158493,59252
2017-12-13,250.500000,263.950012,250.500000,259.799988,253.008774,13344
2017-12-14,262.399994,262.399994,257.000000,259.950012,253.154922,17643
2017-12-15,262.950012,265.750000,259.750000,263.100006,256.222504,446942
2017-12-18,268.000000,275.000000,255.000000,265.149994,258.218933,516880
2017-12-19,267.750000,270.899994,260.500000,264.600006,257.683319,57890
2017-12-20,263.049988,269.899994,262.049988,263.950012,257.050385,42921
2017-12-21,265.750000,269.850006,263.200012,264.500000,257.585938,43533
2017-12-22,268.200012,272.850006,266.000000,270.049988,262.990814,56045
2017-12-26,270.299988,275.049988,267.000000,273.450012,266.302002,105722
2017-12-27,273.899994,276.000000,270.000000,270.799988,263.721252,40298
2017-12-28,272.450012,274.000000,269.950012,271.350006,264.256897,21342
2017-12-29,274.649994,274.750000,267.600006,269.549988,262.503937,53814
2018-01-01,265.450012,275.200012,265.450012,269.799988,262.747375,71903
2018-01-02,267.000000,273.000000,263.850006,268.149994,261.140503,200465
2018-01-03,268.000000,274.899994,265.049988,273.850006,266.691559,54103
2018-01-04,270.000000,284.799988,270.000000,280.600006,273.265106,243242
2018-01-05,281.649994,300.000000,281.649994,294.450012,286.753082,127514
2018-01-08,299.899994,300.500000,294.000000,294.700012,286.996490,85480
2018-01-09,302.500000,304.700012,289.950012,295.600006,287.872986,166365
2018-01-10,295.950012,300.500000,293.000000,294.100006,286.412201,33230
2018-01-11,295.000000,300.000000,269.100006,287.399994,279.887299,668166
2018-01-12,285.100006,292.750000,285.100006,287.350006,279.838654,254450
2018-01-15,286.000000,296.000000,286.000000,294.149994,286.460907,67738
2018-01-16,299.850006,300.000000,278.200012,279.350006,272.047760,46453
2018-01-17,279.500000,289.000000,271.600006,283.399994,275.991882,24093
2018-01-18,281.500000,289.399994,266.500000,268.350006,261.335327,63228
2018-01-19,270.000000,273.950012,268.000000,272.649994,265.522919,12777
2018-01-22,281.000000,281.000000,268.549988,277.350006,270.100067,22164
2018-01-23,277.350006,284.399994,270.500000,273.700012,266.545502,25813
2018-01-24,270.549988,277.399994,259.500000,260.750000,253.933975,430124
2018-01-25,261.000000,273.700012,261.000000,268.149994,261.140503,64574
2018-01-29,265.250000,275.000000,260.000000,264.100006,257.196411,1227085
2018-01-30,266.899994,268.750000,262.000000,267.250000,260.264069,61986
2018-01-31,268.899994,268.950012,261.799988,267.250000,260.264069,16116
2018-02-01,269.950012,269.950012,261.899994,265.750000,258.803284,43679
2018-02-02,263.600006,267.000000,245.000000,263.450012,256.563416,95629
2018-02-05,262.950012,263.000000,250.000000,259.799988,253.008774,41947
2018-02-06,252.050003,263.000000,245.000000,262.100006,255.248688,35032
2018-02-07,263.000000,266.500000,257.149994,264.850006,257.926849,164749
2018-02-08,268.000000,268.000000,260.000000,261.899994,255.053925,14999
2018-02-09,260.000000,271.100006,255.000000,270.200012,263.136963,16781
2018-02-12,273.000000,282.000000,273.000000,280.049988,272.729462,21256
2018-02-14,285.049988,295.000000,277.950012,286.600006,279.108246,58700
2018-02-15,288.000000,288.350006,270.000000,273.100006,265.961182,28447
2018-02-16,283.000000,283.000000,263.049988,270.549988,263.477783,85077
2018-02-19,270.000000,273.000000,261.799988,267.799988,260.799713,225249
2018-02-20,267.049988,278.700012,267.049988,274.049988,266.886292,16564
2018-02-21,272.299988,275.799988,265.899994,271.250000,264.159485,21743
2018-02-22,269.399994,270.000000,265.549988,266.500000,260.735199,7470
2018-02-23,265.950012,271.549988,261.799988,263.299988,257.604431,88387
2018-02-26,268.500000,268.500000,258.000000,260.000000,254.375793,84836
2018-02-27,261.149994,262.450012,257.700012,260.049988,254.424744,24509
2018-02-28,262.899994,263.399994,257.000000,261.299988,255.647675,368987
2018-03-01,260.850006,263.899994,260.299988,263.049988,257.359802,9746
2018-03-05,265.000000,272.500000,264.899994,266.049988,260.294952,65700
2018-03-06,270.000000,271.399994,260.000000,261.649994,255.990128,57890
2018-03-07,262.100006,262.100006,255.000000,260.200012,254.571518,15518
2018-03-08,260.200012,267.000000,254.500000,264.250000,258.533875,27076
2018-03-09,269.000000,269.000000,257.000000,260.700012,255.060669,56539
2018-03-12,269.000000,269.000000,258.950012,261.000000,255.354187,13147
2018-03-13,262.950012,265.000000,259.000000,260.549988,254.913895,185416
2018-03-14,259.149994,262.750000,256.250000,258.500000,252.908264,910986
2018-03-15,260.950012,261.500000,255.550003,255.949997,250.413422,27691
2018-03-16,255.949997,257.450012,246.149994,248.250000,242.880005,116976
2018-03-19,248.050003,252.000000,245.000000,248.750000,243.369171,20617
2018-03-20,251.000000,252.000000,248.100006,251.199997,245.766159,11991
2018-03-21,252.000000,255.000000,243.600006,244.949997,239.651352,39502
2018-03-22,244.000000,246.199997,240.000000,241.449997,236.227066,27663
2018-03-23,243.750000,243.750000,232.500000,234.250000,229.182816,23286
2018-03-26,241.750000,241.750000,227.800003,231.399994,226.394455,30988
2018-03-27,231.500000,235.449997,223.100006,225.199997,220.328583,34523
2018-03-28,226.850006,226.850006,220.199997,222.399994,217.589188,13649
2018-04-02,229.000000,261.899994,223.050003,254.050003,248.554520,1212116
2018-04-03,252.000000,262.000000,246.000000,248.800003,243.418091,97467
2018-04-04,249.550003,254.699997,235.500000,237.850006,232.704941,94607
2018-04-05,246.000000,246.000000,235.250000,243.199997,237.939224,118133
2018-04-06,245.750000,245.750000,236.250000,239.600006,234.417099,31708
2018-04-09,238.600006,243.500000,238.600006,241.600006,236.373840,25134
2018-04-10,240.050003,243.850006,238.600006,240.100006,234.906281,32793
2018-04-11,239.199997,243.000000,228.600006,232.699997,227.666351,100915
2018-04-12,232.050003,237.550003,230.149994,232.100006,227.079361,14641
2018-04-13,236.500000,237.000000,231.050003,232.750000,227.715286,9080
2018-04-16,228.000000,236.750000,227.449997,234.250000,229.182816,10067
2018-04-17,234.300003,236.500000,229.000000,231.199997,226.198807,14493
2018-04-18,230.050003,245.000000,230.000000,230.899994,225.905273,447407
2018-04-19,233.800003,235.699997,229.000000,231.100006,226.100967,38568
2018-04-20,233.850006,236.000000,225.000000,234.449997,229.378479,615790
2018-04-23,233.800003,241.500000,231.050003,240.000000,234.808456,104839
2018-04-24,240.449997,255.699997,235.000000,241.949997,236.716278,904241
2018-04-25,241.949997,241.949997,227.399994,238.449997,233.291977,37254
2018-04-26,238.000000,240.500000,233.000000,234.550003,229.476349,17453
2018-04-27,236.050003,240.000000,235.600006,237.250000,232.117920,14635
2018-04-30,237.850006,243.000000,233.949997,234.750000,229.672028,17304
2018-05-02,235.350006,236.250000,232.000000,233.600006,228.546906,17710
2018-05-03,233.300003,233.600006,229.449997,230.350006,225.367218,13858
2018-05-04,230.050003,232.750000,226.199997,229.649994,224.682327,33399
2018-05-07,229.899994,233.899994,225.000000,230.350006,225.367218,37494
2018-05-08,229.550003,229.550003,223.000000,224.850006,219.986176,35692
2018-05-09,224.850006,229.500000,220.000000,222.449997,217.638077,733289
2018-05-10,226.449997,231.500000,223.000000,228.199997,223.263672,85271
2018-05-11,228.350006,234.100006,226.699997,228.449997,223.508301,146881
2018-05-14,237.949997,237.949997,225.100006,227.899994,222.970200,40574
2018-05-15,230.949997,234.000000,225.000000,225.750000,220.866684,25492
2018-05-16,226.600006,226.600006,222.399994,223.449997,218.616440,146489
2018-05-17,224.250000,233.649994,220.699997,229.449997,224.486633,23767
2018-05-18,230.050003,231.000000,225.000000,225.149994,220.279663,14619
2018-05-21,225.050003,225.050003,221.000000,222.750000,217.931580,15737
2018-05-22,222.000000,224.250000,220.100006,221.750000,216.953201,15054
2018-05-23,221.949997,221.949997,215.000000,215.300003,210.642746,52221
2018-05-24,218.500000,218.500000,212.000000,212.149994,207.560883,25164
2018-05-25,213.250000,224.000000,212.850006,221.750000,216.953201,18397
2018-05-28,220.000000,229.649994,219.000000,228.649994,223.703964,9355
2018-05-29,225.949997,229.949997,223.100006,225.850006,220.964554,14021
2018-05-30,227.449997,227.449997,217.199997,217.800003,213.088684,31518
2018-05-31,216.050003,220.750000,213.500000,216.949997,212.257050,77671
2018-06-01,216.350006,224.300003,215.199997,220.300003,215.534592,108531
2018-06-04,220.949997,224.699997,217.600006,220.850006,216.072708,40693
2018-06-05,221.899994,224.000000,215.000000,216.350006,211.670044,16465
2018-06-06,215.149994,222.600006,215.000000,220.500000,215.730270,9345
2018-06-07,219.399994,230.649994,217.000000,218.949997,214.213776,19405
2018-06-08,220.050003,224.649994,219.449997,223.050003,218.225113,8129
2018-06-11,223.649994,231.000000,220.250000,229.500000,224.535583,24123
2018-06-12,233.000000,235.500000,227.000000,233.000000,227.959854,26924
2018-06-13,237.000000,239.300003,232.300003,236.800003,231.677673,16321
2018-06-14,239.000000,239.000000,229.500000,234.050003,228.987137,17368
2018-06-15,234.050003,238.000000,232.550003,237.350006,232.215790,29521
2018-06-18,233.100006,237.550003,232.250000,235.100006,230.014450,6868
2018-06-19,234.649994,240.000000,230.149994,239.149994,233.976822,37868
2018-06-20,235.500000,239.500000,230.649994,233.300003,228.253372,9019
2018-06-21,233.000000,233.000000,225.100006,226.449997,221.551559,8247
2018-06-22,226.649994,226.649994,218.750000,223.199997,218.371841,24808
2018-06-25,223.199997,225.000000,220.300003,222.250000,217.442413,134512
2018-06-26,224.199997,239.250000,224.199997,232.850006,227.813126,121081
2018-06-27,232.000000,234.000000,228.000000,230.500000,225.513947,94815
2018-06-28,231.000000,231.000000,225.149994,226.750000,221.845047,12902
2018-06-29,226.500000,232.000000,226.250000,231.199997,226.198807,7034
2018-07-02,231.050003,234.000000,227.050003,231.949997,226.932571,23589
2018-07-03,235.350006,235.750000,230.000000,232.449997,227.421768,9723
2018-07-04,238.000000,238.000000,231.949997,232.899994,227.862030,17498
2018-07-05,233.949997,236.949997,231.000000,233.800003,228.742599,32386
2018-07-06,233.050003,247.000000,231.350006,244.300003,239.015427,50151
2018-07-09,243.949997,255.000000,243.949997,248.449997,243.075668,91384
2018-07-10,249.899994,251.050003,237.850006,239.199997,234.025742,36166
2018-07-11,238.199997,248.000000,235.149994,245.000000,239.700287,30126
2018-07-12,245.500000,249.899994,242.100006,244.800003,239.504608,17623
2018-07-13,242.949997,244.100006,235.199997,236.149994,231.041702,11878
2018-07-16,236.699997,240.699997,235.000000,236.350006,231.237396,17974
2018-07-17,236.699997,237.350006,230.100006,234.050003,228.987137,19545
2018-07-18,234.550003,238.000000,227.300003,229.449997,224.486633,40403
2018-07-19,232.149994,233.850006,222.600006,226.750000,221.845047,22204
2018-07-20,225.600006,229.449997,222.300003,223.800003,218.958878,14225
2018-07-23,225.100006,231.750000,224.649994,230.750000,225.758545,11065
2018-07-24,229.250000,253.750000,229.050003,248.899994,243.515915,63056
2018-07-25,248.850006,251.500000,242.300003,248.300003,242.928909,24406
2018-07-26,249.050003,249.699997,242.649994,245.050003,239.749222,5376
2018-07-27,247.050003,249.500000,238.250000,245.449997,240.140533,6256
2018-07-30,245.399994,252.000000,245.100006,248.100006,243.228699,15186
2018-07-31,247.949997,250.149994,242.699997,245.899994,241.558701,7617
2018-08-01,250.149994,250.149994,240.899994,242.100006,237.825790,7121
2018-08-02,240.699997,244.899994,240.500000,241.949997,237.678436,13450
2018-08-03,243.000000,251.000000,243.000000,250.550003,246.126617,23110
2018-08-06,260.000000,260.000000,244.100006,246.750000,242.393707,28645
2018-08-07,248.949997,251.000000,241.000000,241.550003,237.285507,12036
2018-08-08,240.100006,243.899994,238.000000,239.399994,235.173447,20259
2018-08-09,240.300003,246.100006,240.300003,242.399994,238.120499,24380
2018-08-10,243.050003,246.949997,240.000000,242.750000,238.464340,12041
2018-08-13,245.000000,249.899994,232.149994,245.750000,241.411362,33523
2018-08-14,249.750000,250.000000,243.300003,245.949997,241.607834,15387
2018-08-16,244.350006,260.000000,244.350006,258.000000,253.445084,61706
2018-08-17,262.000000,271.950012,260.299988,269.450012,264.692932,111508
2018-08-20,267.000000,277.000000,267.000000,271.600006,266.804993,43601
2018-08-21,274.850006,274.850006,265.149994,268.700012,263.956177,35885
2018-08-23,268.700012,275.000000,267.000000,270.799988,266.019104,34827
2018-08-24,269.950012,275.950012,269.950012,273.799988,268.966125,15381
2018-08-27,273.750000,282.000000,273.750000,280.500000,275.547821,66834
2018-08-28,280.750000,284.500000,280.000000,280.000000,275.056702,36051
2018-08-29,284.649994,284.649994,280.000000,280.299988,275.351410,27671
2018-08-30,283.950012,294.899994,281.000000,293.500000,288.318329,58875
2018-08-31,299.700012,300.000000,290.950012,293.250000,288.072754,87578
2018-09-03,295.000000,302.000000,291.100006,294.049988,288.858612,39663
2018-09-04,299.750000,299.750000,290.000000,290.750000,285.616882,43576
2018-09-05,290.149994,305.950012,290.000000,303.250000,297.896179,67790
2018-09-06,305.000000,327.000000,302.250000,319.149994,313.515472,158126
2018-09-07,319.000000,320.600006,305.299988,308.200012,302.758850,50668
2018-09-10,309.000000,318.950012,299.000000,301.700012,296.373566,52675
2018-09-11,302.000000,307.000000,293.000000,295.450012,290.233948,21565
2018-09-12,293.350006,303.000000,291.100006,295.649994,290.430359,32817
2018-09-14,304.000000,304.000000,294.000000,300.600006,295.293030,34194
2018-09-17,295.350006,309.549988,295.350006,300.450012,295.145630,35626
2018-09-18,300.399994,303.000000,291.500000,293.799988,288.613007,26118
2018-09-19,296.950012,310.000000,292.299988,295.350006,290.135681,13610
2018-09-21,299.500000,299.549988,280.000000,285.049988,280.017517,232541
2018-09-24,285.899994,294.500000,275.299988,289.799988,284.683685,84987
2018-09-25,288.000000,299.000000,270.000000,295.799988,290.577759,86672
2018-09-26,296.049988,301.799988,295.000000,296.549988,291.314514,20648
2018-09-27,297.500000,299.000000,288.450012,295.600006,290.381256,55989
2018-09-28,297.000000,299.000000,290.850006,294.549988,289.349792,68711
2018-10-01,294.950012,300.950012,287.049988,297.950012,292.689789,29104
2018-10-03,298.000000,298.000000,290.000000,291.899994,286.746582,17498
2018-10-04,298.000000,298.000000,280.000000,280.100006,275.154907,48267
2018-10-05,280.049988,289.000000,271.149994,283.100006,278.101959,74679
2018-10-08,281.700012,294.000000,280.000000,283.450012,278.445770,72991
2018-10-09,281.100006,285.549988,277.000000,280.649994,275.695221,14648
2018-10-10,280.149994,298.899994,280.049988,293.500000,288.318329,35648
2018-10-11,288.299988,290.000000,281.649994,285.799988,280.754272,21876
2018-10-12,287.100006,294.899994,282.000000,289.700012,284.585449,101908
2018-10-15,294.000000,294.000000,282.200012,288.549988,283.455719,143409
2018-10-16,293.799988,293.799988,286.200012,289.700012,284.585449,7499
2018-10-17,290.950012,292.200012,290.000000,290.149994,285.027496,11932
2018-10-19,293.950012,293.950012,284.049988,289.850006,284.732788,32115
2018-10-22,289.350006,303.000000,285.000000,300.350006,295.047424,48447
2018-10-23,302.000000,306.000000,291.049988,294.549988,289.349792,51120
2018-10-24,295.600006,300.600006,285.000000,293.399994,288.220093,63301
2018-10-25,290.000000,301.000000,285.500000,297.549988,292.296814,37804
2018-10-26,293.049988,300.000000,291.899994,292.799988,287.630707,12897
2018-10-29,293.049988,300.000000,289.149994,299.350006,294.065063,29337
2018-10-30,293.250000,298.100006,288.299988,291.350006,286.206329,14525
2018-10-31,296.950012,296.950012,287.950012,292.750000,287.581604,21247
2018-11-01,292.049988,299.000000,292.049988,297.750000,292.493317,7662
2018-11-02,297.750000,306.000000,287.950012,294.250000,289.055115,18043
2018-11-05,295.000000,300.000000,294.000000,298.049988,292.788025,26589
2018-11-06,299.350006,299.350006,291.350006,297.049988,291.805634,8113
2018-11-07,301.000000,301.000000,298.049988,299.299988,294.015930,2155
2018-11-09,293.000000,301.950012,293.000000,299.899994,294.605316,27608
2018-11-12,305.850006,305.899994,292.950012,297.700012,292.444214,14676
2018-11-13,296.049988,299.000000,293.049988,296.799988,291.560059,14122
2018-11-14,298.049988,298.100006,290.100006,290.649994,285.518646,13213
2018-11-15,291.850006,293.899994,284.750000,288.100006,283.013672,12168
2018-11-16,294.399994,297.000000,285.049988,295.600006,290.381256,22678
2018-11-19,294.100006,300.899994,292.600006,295.649994,290.430359,18269
2018-11-20,291.299988,298.000000,291.299988,293.000000,287.827179,200266
2018-11-21,293.000000,297.450012,290.149994,292.350006,287.188660,8921
2018-11-22,291.450012,292.799988,286.000000,287.549988,282.473389,17894
2018-11-26,291.950012,293.399994,280.299988,281.700012,276.726654,8766
2018-11-27,282.000000,292.500000,272.200012,290.299988,285.174835,74478
2018-11-28,288.100006,301.799988,281.700012,297.100006,291.854767,43587
2018-11-29,296.149994,305.149994,291.950012,299.549988,294.261505,35246
2018-11-30,302.000000,302.000000,292.850006,300.149994,294.850922,28768
2018-12-03,300.350006,308.899994,294.049988,305.500000,300.106476,36963
2018-12-04,303.450012,317.549988,303.450012,315.799988,310.224640,39615
2018-12-05,316.000000,319.000000,312.549988,315.750000,310.175507,24826
2018-12-06,316.000000,324.000000,315.000000,321.250000,315.578430,84780
2018-12-07,315.000000,336.649994,315.000000,333.750000,327.857727,95965
2018-12-10,334.000000,337.000000,323.250000,325.700012,319.949860,49119
2018-12-11,322.000000,332.649994,319.950012,326.549988,320.784882,14634
2018-12-12,330.950012,344.649994,327.049988,339.950012,333.948303,52327
2018-12-13,347.000000,348.450012,332.000000,336.850006,330.903046,30786
