Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,323.333344,331.633331,321.333344,321.966675,306.996307,101337
2015-01-02,321.966675,330.000000,321.666656,323.366669,308.331146,80622
2015-01-05,325.000000,327.000000,320.633331,323.483337,308.442444,123936
2015-01-06,325.000000,325.000000,316.416656,317.333344,302.578400,247080
2015-01-07,317.366669,321.666656,316.700012,320.049988,305.168732,195519
2015-01-08,321.666656,335.566681,320.783325,330.049988,314.703766,680133
2015-01-09,332.666656,349.666656,330.833344,341.183319,325.319458,807138
2015-01-12,343.000000,355.899994,341.666656,352.950012,336.539001,450912
2015-01-13,352.666656,362.149994,351.200012,360.383331,343.626740,282648
2015-01-14,364.666656,364.666656,358.700012,361.816681,344.993469,423687
2015-01-15,364.016663,365.183319,354.000000,356.433319,339.860352,662685
2015-01-16,357.666656,380.399994,357.666656,375.133331,357.690857,751965
2015-01-19,378.216675,378.333344,355.466675,364.683319,347.726746,153723
2015-01-20,369.666656,369.666656,351.700012,360.649994,343.881012,415689
2015-01-21,360.000000,367.666656,356.666656,365.116669,348.139923,406944
2015-01-22,364.000000,365.333344,353.700012,363.450012,346.550781,237471
2015-01-23,362.333344,370.000000,358.383331,366.733337,349.681549,448311
2015-01-27,368.000000,368.333344,355.666656,359.433319,342.720856,460722
2015-01-28,360.666656,374.983337,360.649994,371.000000,353.749756,489180
2015-01-29,370.000000,370.000000,360.033325,363.350006,346.455444,353493
2015-01-30,364.666656,364.666656,350.033325,353.733337,337.285889,442149
2015-02-02,353.500000,359.583344,348.583344,357.133331,340.527802,396822
2015-02-03,358.083344,364.533325,357.183319,361.233337,344.437195,203103
2015-02-04,361.233337,362.166656,340.750000,341.850006,325.955109,429774
2015-02-05,341.666656,362.816681,341.649994,359.483337,342.768555,1861905
2015-02-06,361.266663,378.866669,358.333344,374.183319,356.785004,715053
2015-02-09,371.666656,371.666656,358.866669,365.049988,348.076385,320442
2015-02-10,366.333344,380.566681,347.333344,354.133331,337.667297,794769
