SYMBOL,DATE,NAME,HH,HL,LH,LL,HHL,LHL,CLOSE
,2021-02-19,AARTIIND,0,0,2,2,0,2,1187.9
,2021-02-19,ABBOTINDIA,6,7,0,0,6,0,14716.3
,2021-02-19,ABCAPITAL,0,0,1,1,0,1,98.65
,2021-02-19,ABFRL,2,2,0,0,2,0,166.0
,2021-02-19,ACC,0,0,1,2,0,1,1747.35
,2021-02-19,ADANIENT,2,0,0,1,0,0,781.9
,2021-02-19,ADANIGREEN,0,0,1,1,0,1,1117.7
,2021-02-19,ADANIPORTS,6,0,0,1,0,0,653.5
,2021-02-19,ADANITRANS,0,6,2,0,0,0,770.15
,2021-02-19,AJANTPHARM,0,0,5,1,0,1,1738.4
,2021-02-19,ALKEM,1,2,0,0,1,0,2875.5
,2021-02-19,AMARAJABAT,0,0,6,6,0,6,877.55
,2021-02-19,AMBUJACEM,0,0,1,2,0,1,275.3
,2021-02-19,APLLTD,0,0,4,4,0,4,902.4
,2021-02-19,APOLLOHOSP,0,0,2,2,0,2,2919.95
,2021-02-19,APOLLOTYRE,1,2,0,0,0,0,238.55
,2021-02-19,ASHOKLEY,0,0,1,1,0,1,123.4
,2021-02-19,ASIANPAINT,0,2,1,0,0,0,2416.45
,2021-02-19,AUBANK,0,0,1,1,0,1,1109.0
,2021-02-19,AUROPHARMA,0,0,2,4,0,2,888.55
,2021-02-19,AXISBANK,0,0,3,3,0,3,749.65
,2021-02-19,BAJAJ-AUTO,0,0,2,3,0,2,4001.1
,2021-02-19,BAJAJFINSV,1,2,0,0,1,0,10250.45
,2021-02-19,BAJAJHLDNG,1,0,0,2,0,0,3611.0
,2021-02-19,BAJFINANCE,0,0,3,3,0,3,5497.95
,2021-02-19,BALKRISIND,0,0,5,5,0,5,1550.25
,2021-02-19,BANDHANBNK,0,0,2,2,0,2,337.25
,2021-02-19,BANKBARODA,5,5,0,0,3,0,91.2
,2021-02-19,BANKINDIA,4,0,0,1,0,0,84.3
,2021-02-19,BATAINDIA,1,0,0,4,0,0,1499.0
,2021-02-19,BBTC,2,1,0,0,1,0,1192.25
,2021-02-19,BEL,0,0,1,1,0,1,135.4
,2021-02-19,BERGEPAINT,0,0,1,1,0,1,741.25
,2021-02-19,BHARATFORG,0,0,2,2,0,2,603.0
,2021-02-19,BHARTIARTL,0,0,4,3,0,3,581.35
,2021-02-19,BHEL,0,0,1,1,0,1,40.4
,2021-02-19,BIOCON,0,0,1,2,0,1,404.0
,2021-02-19,BOSCHLTD,3,0,0,1,0,0,15581.45
,2021-02-19,BPCL,2,2,0,0,2,0,430.0
,2021-02-19,BRITANNIA,0,0,5,6,0,5,3331.2
,2021-02-19,CADILAHC,0,0,3,1,0,1,452.4
,2021-02-19,CANBK,0,0,1,1,0,1,160.0
,2021-02-19,CASTROLIND,2,2,0,0,2,0,128.8
,2021-02-19,CESC,2,2,0,0,2,0,611.4
,2021-02-19,CHOLAFIN,0,0,1,1,0,1,530.35
,2021-02-19,CIPLA,0,0,2,6,0,2,807.35
,2021-02-19,COALINDIA,4,4,0,0,4,0,139.25
,2021-02-19,COFORGE,0,0,1,1,0,1,2570.25
,2021-02-19,COLPAL,0,0,4,2,0,2,1554.8
,2021-02-19,CONCOR,1,3,0,0,1,0,568.95
,2021-02-19,COROMANDEL,2,1,0,0,1,0,768.4
,2021-02-19,CROMPTON,0,0,2,1,0,1,396.65
,2021-02-19,CUB,0,0,1,1,0,1,164.45
,2021-02-19,CUMMINSIND,0,0,1,1,0,1,769.7
,2021-02-19,DABUR,0,0,1,5,0,1,513.45
,2021-02-19,DALBHARAT,0,3,1,0,0,0,1476.3
,2021-02-19,DEEPAKNTR,0,0,2,1,0,1,1280.05
,2021-02-19,DHANI,1,0,0,2,0,0,357.05
,2021-02-19,DIVISLAB,0,0,6,4,0,4,3523.2
,2021-02-19,DIXON,0,0,1,1,0,1,19479.25
,2021-02-19,DLF,0,0,3,3,0,3,300.6
,2021-02-19,DMART,0,1,2,0,0,0,3101.65
,2021-02-19,DRREDDY,1,0,0,6,0,0,4681.45
