,NAME,OPEN,HIGH,LOW,CLOSE,DATE,TYPE,CONSECUTIVE
0,AARTIIND,1244.0,1335.0,1280.25,1260.5,2021-03-04,None,0
1,ABBOTINDIA,15800.0,14855.0,14590.0,15746.0,2021-03-04,HHL,4
2,ABCAPITAL,85.0,134.9,126.35,89.1,2021-03-04,HHL,1
3,ABFRL,166.65,219.9,204.6,166.5,2021-03-04,None,0
4,ACC,1617.2,1863.9,1765.25,1626.1,2021-03-04,None,0
5,ADANIENT,477.0,938.7,905.4,491.15,2021-03-04,None,0
6,ADANIGREEN,1079.9,1198.0,1165.0,1065.95,2021-03-04,HHL,3
7,ADANIPORTS,485.0,765.7,715.85,503.85,2021-03-04,None,0
8,ADANITRANS,438.9,854.95,805.4,434.25,2021-03-04,HHL,3
9,AJANTPHARM,1643.1,1760.0,1718.6,1651.05,2021-03-04,None,0
10,ALKEM,2930.0,2858.7,2805.15,2950.75,2021-03-04,None,0
11,AMARAJABAT,928.0,929.7,906.6,925.05,2021-03-04,None,0
12,AMBUJACEM,249.0,294.3,278.75,250.85,2021-03-04,None,0
13,APLLTD,1035.0,936.0,916.8,1042.6,2021-03-04,None,0
14,APOLLOHOSP,2405.5,3081.3,3017.0,2414.85,2021-03-04,None,0
15,APOLLOTYRE,178.45,261.25,242.7,179.9,2021-03-04,None,0
16,ASHOKLEY,95.7,132.4,128.3,99.1,2021-03-04,None,0
17,ASIANPAINT,2759.0,2435.0,2350.0,2775.55,2021-03-04,None,0
18,AUBANK,855.0,1290.0,1176.8,875.35,2021-03-04,HHL,1
19,AUROPHARMA,923.7,884.8,868.55,927.75,2021-03-04,None,0
20,AXISBANK,620.25,751.45,731.1,623.8,2021-03-04,None,0
21,BAJAJ-AUTO,3446.0,3927.6,3841.0,3481.25,2021-03-04,None,0
22,BAJAJFINSV,8930.0,10280.0,10077.75,8870.45,2021-03-04,None,0
23,BAJAJHLDNG,3091.7,3676.6,3611.25,3119.15,2021-03-04,None,0
24,BAJFINANCE,5310.2,5567.15,5401.0,5280.15,2021-03-04,None,0
25,BALKRISIND,1646.0,1643.45,1600.0,1642.1,2021-03-04,None,0
26,BANDHANBNK,402.0,362.65,346.0,400.2,2021-03-04,None,0
27,BANKBARODA,61.8,87.8,84.15,64.5,2021-03-04,HHL,2
28,BANKINDIA,49.0,81.85,79.5,50.15,2021-03-04,None,0
29,BATAINDIA,1587.8,1534.0,1501.0,1573.9,2021-03-04,HHL,3
30,BBTC,1296.0,1262.0,1195.25,1304.75,2021-03-04,None,0
31,BEL,121.0,154.95,150.05,126.4,2021-03-04,None,0
32,BERGEPAINT,759.5,739.95,720.6,767.05,2021-03-04,HHL,4
33,BHARATFORG,527.65,648.8,615.0,538.1,2021-03-04,None,0
34,BHARTIARTL,512.25,546.0,538.0,515.15,2021-03-04,None,0
35,BHEL,36.15,56.1,49.9,38.7,2021-03-04,None,0
36,BIOCON,466.0,407.1,398.3,465.75,2021-03-04,HHL,3
37,BOSCHLTD,12813.0,15600.0,15140.0,12986.05,2021-03-04,None,0
38,BPCL,381.1,472.65,459.25,381.95,2021-03-04,None,0
39,BRITANNIA,3575.0,3514.8,3450.0,3567.8,2021-03-04,HHL,4
40,CADILAHC,477.75,453.5,440.8,478.4,2021-03-04,HHL,3
41,CANBK,128.9,172.45,161.8,133.3,2021-03-04,HHL,3
42,CASTROLIND,123.3,138.2,133.05,122.0,2021-03-04,None,0
43,CESC,617.0,640.0,620.05,620.65,2021-03-04,None,0
44,CHOLAFIN,387.65,546.55,533.15,411.35,2021-03-04,None,0
45,CIPLA,822.8,818.0,803.7,826.6,2021-03-04,None,0
46,COALINDIA,135.4,154.9,151.7,135.35,2021-03-04,None,0
47,COFORGE,2703.25,2694.85,2620.0,2722.25,2021-03-04,None,0
48,COLPAL,1565.0,1635.0,1603.0,1578.45,2021-03-04,None,0
49,CONCOR,400.45,643.95,575.05,403.4,2021-03-04,HHL,3
50,COROMANDEL,813.9,788.8,772.8,813.65,2021-03-04,HHL,1
51,CROMPTON,382.0,397.85,390.55,378.05,2021-03-04,None,0
52,CUB,180.1,189.7,177.0,180.45,2021-03-04,HHL,4
53,CUMMINSIND,575.5,898.9,855.05,581.35,2021-03-04,HHL,4
54,DABUR,534.0,527.5,515.15,534.2,2021-03-04,HHL,3
55,DALBHARAT,1083.9,1509.0,1480.0,1094.5,2021-03-04,None,0
56,DEEPAKNTR,949.0,1690.0,1600.05,987.85,2021-03-04,HHL,1
57,DHANI,321.65,351.3,325.4,313.4,2021-03-04,None,0
58,DIVISLAB,3839.0,3571.0,3494.05,3849.05,2021-03-04,None,0
59,DIXON,13514.05,19700.0,18910.1,13621.9,2021-03-04,None,0
60,DLF,232.85,332.7,316.5,238.35,2021-03-04,HHL,3
61,DMART,2767.0,3213.85,3115.0,2789.1,2021-03-04,HHL,2
62,DRREDDY,5217.25,4583.35,4444.0,5241.35,2021-03-04,HHL,2
63,EICHERMOT,2531.0,2633.0,2545.35,2542.7,2021-03-04,None,0
64,EMAMILTD,425.4,454.85,445.4,423.7,2021-03-04,None,0
65,ENDURANCE,1356.5,1405.0,1374.05,1349.75,2021-03-04,None,0
66,ESCORTS,1289.6,1358.0,1324.0,1287.8,2021-03-04,None,0
67,EXIDEIND,191.7,211.1,205.0,191.35,2021-03-04,None,0
68,FEDERALBNK,67.0,92.5,85.8,68.05,2021-03-04,HHL,2
69,FORTIS,156.0,184.7,169.7,156.0,2021-03-04,None,0
70,GAIL,123.9,146.85,143.35,123.65,2021-03-04,None,0
71,GLENMARK,493.75,479.0,470.25,502.6,2021-03-04,None,0
72,GMRINFRA,26.5,29.95,27.05,26.6,2021-03-04,None,0
73,GODREJAGRO,543.0,509.2,489.5,538.3,2021-03-04,None,0
74,GODREJCP,742.0,699.0,690.0,738.95,2021-03-04,None,0
75,GODREJIND,424.35,468.4,456.45,428.9,2021-03-04,HHL,4
76,GODREJPROP,1432.0,1529.75,1497.2,1427.25,2021-03-04,None,0
77,GRASIM,924.5,1360.0,1300.5,933.4,2021-03-04,HHL,3
78,GSPL,222.0,302.0,273.1,218.5,2021-03-04,None,0
79,GUJGASLTD,378.7,555.0,540.55,378.0,2021-03-04,None,0
80,HAL,849.0,1118.0,1086.1,856.8,2021-03-04,None,0
81,HAVELLS,919.8,1185.8,1146.4,909.9,2021-03-04,HHL,3
82,HCLTECH,942.0,969.9,951.35,950.5,2021-03-04,HHL,4
83,HDFC,2549.0,2610.0,2568.0,2568.75,2021-03-04,None,0
84,HDFCAMC,2937.65,3227.8,3120.0,2998.05,2021-03-04,HHL,2
85,HDFCBANK,1440.0,1571.0,1539.1,1425.05,2021-03-04,None,0
86,HDFCLIFE,676.5,728.5,713.0,678.4,2021-03-04,None,0
87,HEROMOTOCO,3115.0,3460.0,3368.25,3102.65,2021-03-04,None,0
88,HINDALCO,239.0,357.7,347.0,238.35,2021-03-04,None,0
89,HINDPETRO,219.25,251.8,245.35,221.25,2021-03-04,None,0
90,HINDUNILVR,2395.4,2203.5,2174.0,2387.55,2021-03-04,None,0
91,HINDZINC,239.15,334.4,310.2,239.05,2021-03-04,None,0
92,IBULHSGFIN,221.0,250.65,242.1,221.75,2021-03-04,None,0
93,ICICIBANK,535.55,630.9,615.8,527.5,2021-03-04,None,0
94,ICICIGI,1518.0,1500.0,1466.05,1519.2,2021-03-04,None,0
95,ICICIPRULI,501.0,501.0,482.6,498.7,2021-03-04,HHL,4
96,IDEA,10.75,11.15,10.9,11.2,2021-03-04,None,0
97,IDFCFIRSTB,37.05,69.3,65.6,37.4,2021-03-04,HHL,4
98,IGL,503.0,528.8,513.2,507.15,2021-03-04,HHL,3
99,INDHOTEL,120.1,129.8,124.0,123.95,2021-03-04,HHL,2
100,INDIAMART,6411.0,8340.0,8006.0,7038.3,2021-03-04,None,0
101,INDIGO,1719.0,1819.45,1736.5,1713.5,2021-03-04,None,0
102,INDUSINDBK,895.0,1116.0,1072.6,900.15,2021-03-04,None,0
103,INDUSTOWER,230.7,261.5,253.15,235.45,2021-03-04,None,0
104,INFY,1257.9,1363.85,1325.9,1260.45,2021-03-04,HHL,4
105,IOC,91.3,103.1,101.15,91.5,2021-03-04,None,0
106,IPCALAB,2196.0,1949.9,1916.1,2180.05,2021-03-04,None,0
107,IRCTC,1447.0,2015.8,1870.0,1445.0,2021-03-04,None,0
108,ISEC,463.8,412.9,404.9,465.6,2021-03-04,HHL,2
109,ITC,209.9,211.3,207.6,213.85,2021-03-04,None,0
110,JINDALSTEL,268.3,344.0,335.2,270.15,2021-03-04,None,0
