Date,Open,High,Low,Close,Adj Close,Volume,Name,Sector
2017-10-16,615.5999755859375,630.0,563.4000244140625,595.6500244140625,567.1506958007812,24000049,GODREJAGRO,Consumer Defensive
2017-10-17,596.2000122070312,599.9500122070312,582.7999877929688,587.7999877929688,559.6763305664062,2285512,GODREJAGRO,Consumer Defensive
2017-10-18,584.5,605.7999877929688,580.0,600.1500244140625,571.4354248046875,2299835,GODREJAGRO,Consumer Defensive
2017-10-19,600.0,601.7000122070312,588.0999755859375,592.5999755859375,564.24658203125,321920,GODREJAGRO,Consumer Defensive
2017-10-23,594.3499755859375,596.9000244140625,580.0,581.75,553.915771484375,504465,GODREJAGRO,Consumer Defensive
2017-10-24,581.2000122070312,587.0,575.0,577.5999755859375,549.96435546875,443099,GODREJAGRO,Consumer Defensive
2017-10-25,577.7999877929688,582.0,555.0,558.1500244140625,531.4449462890625,688096,GODREJAGRO,Consumer Defensive
2017-10-26,562.9500122070312,562.9500122070312,542.9000244140625,545.25,519.1621704101562,466716,GODREJAGRO,Consumer Defensive
2017-10-27,548.0,572.0,548.0,560.3499755859375,533.5396728515625,554111,GODREJAGRO,Consumer Defensive
2017-10-30,566.7999877929688,575.0,561.25,571.2999877929688,543.9657592773438,407389,GODREJAGRO,Consumer Defensive
2017-10-31,572.9000244140625,582.0,571.0,575.2000122070312,547.67919921875,249070,GODREJAGRO,Consumer Defensive
2017-11-01,576.0499877929688,582.7999877929688,571.0499877929688,572.9500122070312,545.536865234375,306144,GODREJAGRO,Consumer Defensive
2017-11-02,572.9500122070312,578.0,562.75,567.5499877929688,540.3952026367188,251514,GODREJAGRO,Consumer Defensive
2017-11-03,570.0,575.7999877929688,565.4000244140625,569.4500122070312,542.2042846679688,235204,GODREJAGRO,Consumer Defensive
2017-11-06,546.0,560.0,546.0,549.0999755859375,522.8279418945312,438116,GODREJAGRO,Consumer Defensive
2017-11-07,551.0,555.0,541.0,545.0999755859375,519.019287109375,280595,GODREJAGRO,Consumer Defensive
