,NAME,OPEN,HIGH,LOW,CLOSE,DATE,TYPE,CONSECUTIVE
0,AARTIIND,1244.0,1190.9,1132.5,1260.5,2021-01-22,LHL,2
1,ABBOTINDIA,15800.0,14569.95,14350.0,15746.0,2021-01-22,LHL,1
2,ABCAPITAL,85.0,88.55,85.55,89.1,2021-01-22,LHL,3
3,ABFRL,166.65,176.5,169.25,166.5,2021-01-18,None,0
4,ACC,1617.2,1708.95,1653.25,1626.1,2021-01-22,LHL,1
5,ADANIENT,477.0,546.75,521.6,491.15,2021-01-22,LHL,1
6,ADANIGREEN,1079.9,980.0,920.1,1065.95,2021-01-18,None,0
7,ADANIPORTS,485.0,557.5,531.7,503.85,2021-01-22,LHL,1
8,ADANITRANS,438.9,433.4,397.15,434.25,2021-01-18,None,0
9,AJANTPHARM,1643.1,1740.0,1700.0,1651.05,2021-01-22,LHL,2
10,ALKEM,2930.0,3110.0,2986.0,2950.75,2021-01-22,LHL,1
11,AMARAJABAT,928.0,992.6,966.3,925.05,2021-01-21,None,0
12,AMBUJACEM,249.0,264.55,248.0,250.85,2021-01-18,None,0
13,APLLTD,1035.0,964.3,930.5,1042.6,2021-01-22,LHL,4
14,APOLLOHOSP,2405.5,2652.0,2567.1,2414.85,2021-01-22,LHL,1
15,APOLLOTYRE,178.45,183.9,174.5,179.9,2021-01-18,None,0
16,ASHOKLEY,95.7,119.25,112.65,99.1,2021-01-18,None,0
17,ASIANPAINT,2759.0,2768.85,2590.0,2775.55,2021-01-22,LHL,1
18,AUBANK,855.0,914.35,881.1,875.35,2021-01-22,LHL,1
19,AUROPHARMA,923.7,938.0,897.5,927.75,2021-01-21,None,0
20,AXISBANK,620.25,673.9,638.8,623.8,2021-01-22,LHL,1
21,BAJAJ-AUTO,3446.0,3618.05,3505.0,3481.25,2021-01-18,None,0
22,BAJAJFINSV,8930.0,8636.1,8273.7,8870.45,2021-01-18,None,0
23,BAJAJHLDNG,3091.7,3207.9,3120.05,3119.15,2021-01-18,None,0
24,BAJFINANCE,5310.2,5137.0,4945.6,5280.15,2021-01-22,LHL,1
25,BALKRISIND,1646.0,1750.0,1668.2,1642.1,2021-01-22,LHL,1
26,BANDHANBNK,402.0,336.2,311.85,400.2,2021-01-22,LHL,1
27,BANKBARODA,61.8,77.35,73.0,64.5,2021-01-22,LHL,1
28,BANKINDIA,49.0,53.2,50.7,50.15,2021-01-22,LHL,2
29,BATAINDIA,1587.8,1618.65,1560.2,1573.9,2021-01-22,LHL,1
30,BBTC,1296.0,1273.0,1240.0,1304.75,2021-01-22,LHL,2
31,BEL,121.0,135.5,130.9,126.4,2021-01-22,LHL,2
32,BERGEPAINT,759.5,812.8,771.05,767.05,2021-01-22,LHL,1
33,BHARATFORG,527.65,613.55,579.25,538.1,2021-01-18,None,0
34,BHARTIARTL,512.25,585.55,572.75,515.15,2021-01-22,LHL,1
35,BHEL,36.15,39.3,37.1,38.7,2021-01-22,LHL,1
36,BIOCON,466.0,423.0,376.3,465.75,2021-01-22,LHL,1
37,BOSCHLTD,12813.0,14760.0,14413.0,12986.05,2021-01-18,None,0
38,BPCL,381.1,412.95,394.95,381.95,2021-01-22,LHL,1
39,BRITANNIA,3575.0,3641.0,3585.0,3567.8,2021-01-20,None,0
40,CADILAHC,477.75,473.1,455.3,478.4,2021-01-22,LHL,1
41,CANBK,128.9,138.5,131.0,133.3,2021-01-22,LHL,1
