,NAME,OPEN,HIGH,LOW,CLOSE,DATE,TYPE,CONSECUTIVE
0,AARTIIND,1244.0,1298.0,1240.4,1260.5,2021-03-05,None,0
1,ABBOTINDIA,15800.0,14850.05,14625.15,15746.0,2021-03-08,LHL,1
2,ABCAPITAL,85.0,130.6,122.2,89.1,2021-03-05,None,0
3,ABFRL,166.65,164.55,161.0,166.5,2021-02-17,None,0
4,ACC,1617.2,1724.95,1686.05,1626.1,2021-02-23,None,0
5,ADANIENT,477.0,934.0,888.3,491.15,2021-03-05,None,0
6,ADANIGREEN,1079.9,1184.95,1101.55,1065.95,2021-02-26,None,0
7,ADANIPORTS,485.0,671.0,653.4,503.85,2021-02-24,None,0
8,ADANITRANS,438.9,853.0,755.0,434.25,2021-03-05,None,0
9,AJANTPHARM,1643.1,1787.05,1726.1,1651.05,2021-02-19,None,0
10,ALKEM,2930.0,2803.95,2768.1,2950.75,2021-03-08,LHL,3
11,AMARAJABAT,928.0,918.85,887.45,925.05,2021-03-05,None,0
12,AMBUJACEM,249.0,270.85,263.15,250.85,2021-02-23,None,0
13,APLLTD,1035.0,929.7,906.25,1042.6,2021-03-08,LHL,3
14,APOLLOHOSP,2405.5,2935.85,2846.75,2414.85,2021-03-08,LHL,4
15,APOLLOTYRE,178.45,246.25,234.1,179.9,2021-03-08,LHL,2
16,ASHOKLEY,95.7,127.95,124.65,99.1,2021-03-08,LHL,3
17,ASIANPAINT,2759.0,2413.5,2360.05,2775.55,2021-03-08,LHL,1
18,AUBANK,855.0,1158.55,1090.45,875.35,2021-02-26,None,0
19,AUROPHARMA,923.7,874.95,856.0,927.75,2021-03-05,None,0
20,AXISBANK,620.25,744.1,720.5,623.8,2021-03-05,None,0
21,BAJAJ-AUTO,3446.0,3848.0,3770.0,3481.25,2021-03-08,LHL,3
22,BAJAJFINSV,8930.0,10045.65,9805.3,8870.45,2021-03-08,LHL,2
23,BAJAJHLDNG,3091.7,3664.0,3557.6,3119.15,2021-03-05,None,0
24,BAJFINANCE,5310.2,5493.95,5311.0,5280.15,2021-03-08,LHL,1
25,BALKRISIND,1646.0,1615.85,1595.0,1642.1,2021-03-08,LHL,3
26,BANDHANBNK,402.0,354.4,343.05,400.2,2021-03-05,None,0
27,BANKBARODA,61.8,85.8,79.5,64.5,2021-03-05,None,0
28,BANKINDIA,49.0,80.5,76.5,50.15,2021-03-05,None,0
29,BATAINDIA,1587.8,1542.5,1495.55,1573.9,2021-03-08,LHL,1
30,BBTC,1296.0,1245.5,1195.0,1304.75,2021-03-05,None,0
31,BEL,121.0,150.7,144.2,126.4,2021-03-08,LHL,2
32,BERGEPAINT,759.5,734.0,710.0,767.05,2021-03-08,LHL,2
33,BHARATFORG,527.65,641.85,613.75,538.1,2021-03-05,None,0
34,BHARTIARTL,512.25,538.5,524.4,515.15,2021-03-05,None,0
35,BHEL,36.15,40.55,39.1,38.7,2021-02-22,None,0
36,BIOCON,466.0,396.95,391.3,465.75,2021-03-08,LHL,2
37,BOSCHLTD,12813.0,15125.0,14830.0,12986.05,2021-03-08,LHL,3
38,BPCL,381.1,472.65,459.25,381.95,2021-03-04,None,0
39,BRITANNIA,3575.0,3408.95,3343.0,3567.8,2021-02-26,None,0
40,CADILAHC,477.75,452.0,440.25,478.4,2021-03-05,None,0
41,CANBK,128.9,167.2,157.25,133.3,2021-03-05,None,0
42,CASTROLIND,123.3,138.2,133.05,122.0,2021-03-04,None,0
43,CESC,617.0,641.85,620.3,620.65,2021-03-08,LHL,1
44,CHOLAFIN,387.65,533.9,515.65,411.35,2021-03-05,None,0
45,CIPLA,822.8,812.0,800.25,826.6,2021-03-05,None,0
46,COALINDIA,135.4,152.7,149.7,135.35,2021-03-05,None,0
47,COFORGE,2703.25,2631.8,2552.0,2722.25,2021-03-08,LHL,2
48,COLPAL,1565.0,1579.4,1547.0,1578.45,2021-02-19,None,0
49,CONCOR,400.45,585.95,550.2,403.4,2021-02-26,None,0
50,COROMANDEL,813.9,787.8,768.0,813.65,2021-03-08,LHL,1
51,CROMPTON,382.0,385.0,371.25,378.05,2021-02-24,None,0
52,CUB,180.1,178.7,171.8,180.45,2021-03-08,LHL,2
53,CUMMINSIND,575.5,893.75,844.0,581.35,2021-03-08,LHL,2
54,DABUR,534.0,515.0,507.85,534.2,2021-02-19,None,0
55,DALBHARAT,1083.9,1494.9,1442.0,1094.5,2021-03-08,LHL,1
56,DEEPAKNTR,949.0,1632.0,1556.05,987.85,2021-03-08,LHL,2
57,DHANI,321.65,324.65,310.0,313.4,2021-03-08,LHL,5
58,DIVISLAB,3839.0,3550.0,3490.0,3849.05,2021-03-05,None,0
59,DIXON,13514.05,19395.55,18910.1,13621.9,2021-03-08,LHL,1
60,DLF,232.85,324.6,312.4,238.35,2021-03-05,None,0
61,DMART,2767.0,3024.15,2900.0,2789.1,2021-03-01,None,0
62,DRREDDY,5217.25,4522.0,4463.0,5241.35,2021-03-08,LHL,1
63,EICHERMOT,2531.0,2546.95,2463.65,2542.7,2021-02-26,None,0
64,EMAMILTD,425.4,454.85,445.4,423.7,2021-03-04,None,0
65,ENDURANCE,1356.5,1405.0,1374.05,1349.75,2021-03-04,None,0
66,ESCORTS,1289.6,1336.8,1281.7,1287.8,2021-02-26,None,0
67,EXIDEIND,191.7,209.2,203.25,191.35,2021-03-05,None,0
68,FEDERALBNK,67.0,91.0,85.35,68.05,2021-03-05,None,0
69,FORTIS,156.0,160.55,156.45,156.0,2021-02-26,None,0
70,GAIL,123.9,146.85,143.35,123.65,2021-03-04,None,0
71,GLENMARK,493.75,474.55,465.0,502.6,2021-03-05,None,0
72,GMRINFRA,26.5,26.5,25.85,26.6,2021-03-01,None,0
73,GODREJAGRO,543.0,503.9,493.0,538.3,2021-03-08,LHL,1
74,GODREJCP,742.0,697.45,687.2,738.95,2021-03-05,None,0
75,GODREJIND,424.35,447.8,439.0,428.9,2021-02-26,None,0
76,GODREJPROP,1432.0,1509.0,1470.0,1427.25,2021-03-08,LHL,3
77,GRASIM,924.5,1270.0,1190.85,933.4,2021-02-26,None,0
78,GSPL,222.0,295.75,281.65,218.5,2021-03-08,LHL,1
79,GUJGASLTD,378.7,499.2,482.15,378.0,2021-02-22,None,0
80,HAL,849.0,1108.3,1047.85,856.8,2021-03-05,None,0
81,HAVELLS,919.8,1149.7,1109.15,909.9,2021-03-08,LHL,2
82,HCLTECH,942.0,925.0,905.1,950.5,2021-02-26,None,0
83,HDFC,2549.0,2560.0,2505.4,2568.75,2021-03-08,LHL,3
84,HDFCAMC,2937.65,3209.8,3115.0,2998.05,2021-03-05,None,0
85,HDFCBANK,1440.0,1545.6,1521.1,1425.05,2021-03-05,None,0
86,HDFCLIFE,676.5,724.75,711.3,678.4,2021-03-05,None,0
87,HEROMOTOCO,3115.0,3460.0,3368.25,3102.65,2021-03-04,None,0
88,HINDALCO,239.0,347.6,333.15,238.35,2021-03-05,None,0
89,HINDPETRO,219.25,251.6,240.3,221.25,2021-03-05,None,0
90,HINDUNILVR,2395.4,2182.4,2120.0,2387.55,2021-02-26,None,0
91,HINDZINC,239.15,317.35,308.05,239.05,2021-03-08,LHL,2
92,IBULHSGFIN,221.0,243.85,227.1,221.75,2021-03-05,None,0
93,ICICIBANK,535.55,614.7,601.5,527.5,2021-03-05,None,0
94,ICICIGI,1518.0,1482.35,1380.15,1519.2,2021-02-26,None,0
95,ICICIPRULI,501.0,489.0,477.85,498.7,2021-03-08,LHL,2
96,IDEA,10.75,11.0,10.4,11.2,2021-03-05,None,0
97,IDFCFIRSTB,37.05,64.4,62.4,37.4,2021-02-26,None,0
98,IGL,503.0,519.0,498.55,507.15,2021-02-24,None,0
99,INDHOTEL,120.1,123.1,120.0,123.95,2021-03-02,None,0
100,INDIAMART,6411.0,8340.0,8006.0,7038.3,2021-03-04,None,0
101,INDIGO,1719.0,1744.7,1696.15,1713.5,2021-03-08,LHL,2
102,INDUSINDBK,895.0,1055.45,1014.5,900.15,2021-03-08,LHL,2
103,INDUSTOWER,230.7,258.75,245.0,235.45,2021-03-05,None,0
104,INFY,1257.9,1340.0,1305.05,1260.45,2021-03-05,None,0
105,IOC,91.3,102.85,100.85,91.5,2021-03-05,None,0
106,IPCALAB,2196.0,1927.8,1908.3,2180.05,2021-03-05,None,0
107,IRCTC,1447.0,1642.1,1592.8,1445.0,2021-02-23,None,0
108,ISEC,463.8,407.9,400.0,465.6,2021-02-26,None,0
109,ITC,209.9,210.0,207.2,213.85,2021-03-05,None,0
110,JINDALSTEL,268.3,333.65,313.5,270.15,2021-03-05,None,0
111,JSWENERGY,67.8,86.5,80.45,66.8,2021-03-05,None,0
112,JSWSTEEL,387.25,414.1,402.5,389.7,2021-03-05,None,0
113,JUBLFOOD,2803.0,3124.9,2996.3,2792.8,2021-03-08,LHL,2
114,KOTAKBANK,1996.9,1869.0,1773.0,1994.05,2021-02-26,None,0
115,L&TFH,93.7,109.95,105.2,97.0,2021-03-05,None,0
116,LALPATHLAB,2319.2,2339.6,2290.0,2407.2,2021-03-05,None,0
117,LAURUSLABS,354.8,359.7,341.3,353.4,2021-03-08,LHL,2
118,LICHSGFIN,363.0,443.7,430.5,377.6,2021-03-08,LHL,2
119,LT,1283.0,1477.2,1439.1,1297.0,2021-03-05,None,0
120,LTI,3653.0,3648.55,3570.0,3699.3,2021-02-26,None,0
121,LTTS,2340.6,2721.0,2610.0,2409.5,2021-03-05,None,0
122,LUPIN,977.95,1053.45,1029.95,1000.9,2021-03-05,None,0
123,M&M,725.0,858.3,834.8,732.45,2021-03-04,None,0
124,M&MFIN,176.0,206.0,198.85,178.7,2021-03-08,LHL,2
125,MANAPPURAM,165.95,168.65,163.25,167.2,2021-03-08,LHL,2
126,MARICO,403.6,407.0,400.0,406.1,2021-03-05,None,0
127,MARUTI,7654.0,7175.2,7011.0,7691.3,2021-03-04,None,0
128,MCDOWELL-N,579.0,566.8,548.45,581.5,2021-03-05,None,0
129,MFSL,675.0,924.5,901.65,690.95,2021-03-08,LHL,1
130,MGL,1062.8,1171.55,1141.7,1059.95,2021-03-01,None,0
131,MINDTREE,1655.0,1625.0,1550.2,1659.25,2021-02-26,None,0
132,MOTHERSUMI,165.25,233.45,223.95,164.1,2021-03-08,LHL,3
133,MPHASIS,1549.0,1659.4,1600.0,1529.9,2021-03-08,LHL,2
134,MRF,76000.0,89484.95,87202.05,76021.65,2021-03-08,LHL,2
135,MUTHOOTFIN,1215.0,1271.1,1225.0,1213.35,2021-03-08,LHL,2
136,NAM-INDIA,297.95,365.0,347.4,302.85,2021-03-05,None,0
137,NATCOPHARM,965.0,820.0,793.2,967.3,2021-02-26,None,0
138,NAUKRI,4780.0,5008.05,4917.05,4754.7,2021-03-05,None,0
139,NAVINFLUOR,2615.0,2835.0,2710.05,2637.7,2021-03-08,LHL,1
140,NESTLEIND,18389.7,16707.95,16445.0,18450.7,2021-03-04,None,0
141,NMDC,114.9,137.45,130.75,116.35,2021-03-05,None,0
142,NTPC,99.95,112.35,108.4,99.05,2021-03-05,None,0
143,OBEROIRLTY,584.0,557.95,528.55,590.1,2021-03-08,LHL,1
144,OIL,109.0,129.0,126.3,108.7,2021-03-03,None,0
145,ONGC,93.75,116.65,112.75,93.2,2021-03-02,None,0
