SYMBOL,OPEN,HIGH,LOW,CLOSE,TIMESTAMP
3MINDIA,21288.0,22100.0,21011.0,21735.4,08-JAN-2021
ABB,1239.1,1330.0,1225.0,1315.0,08-JAN-2021
POWERINDIA,1316.6,1364.8,1253.0,1297.4,08-JAN-2021
ACC,1634.0,1769.55,1628.0,1761.25,08-JAN-2021
AIAENG,1993.7,2050.9,1958.0,2000.8,08-JAN-2021
APLAPOLLO,864.0,967.9,861.1,962.1,08-JAN-2021
AUBANK,890.0,916.3,868.0,893.6,08-JAN-2021
AARTIDRUGS,751.0,756.0,682.6,736.05,08-JAN-2021
AARTIIND,1263.0,1365.9,1260.45,1280.4,08-JAN-2021
AAVAS,1748.8,2117.95,1673.6,1933.1,08-JAN-2021
ABBOTINDIA,15793.75,15862.9,15400.0,15496.05,08-JAN-2021
ADANIENT,492.0,526.6,484.25,518.0,08-JAN-2021
ADANIGREEN,1088.4,1114.0,1009.95,1014.9,08-JAN-2021
ADANIPORTS,507.0,527.35,489.5,517.0,08-JAN-2021
ADANITRANS,437.25,462.3,435.1,454.75,08-JAN-2021
ABCAPITAL,89.85,94.2,87.3,92.4,08-JAN-2021
ABFRL,168.5,170.55,163.5,166.45,08-JAN-2021
ADVENZYMES,335.1,338.45,325.0,328.1,08-JAN-2021
AEGISCHEM,256.5,265.0,251.0,256.75,08-JAN-2021
AFFLE,3885.0,4063.3,3866.0,3965.5,08-JAN-2021
AJANTPHARM,1651.9,1834.0,1642.0,1790.45,08-JAN-2021
AKZOINDIA,2456.95,2518.8,2380.2,2401.6,08-JAN-2021
ALEMBICLTD,106.0,110.8,103.45,105.75,08-JAN-2021
APLLTD,1045.0,1109.55,1031.2,1092.9,08-JAN-2021
ALKEM,2984.0,3068.8,2931.0,3041.25,08-JAN-2021
ALKYLAMINE,3940.0,5610.0,3880.0,4830.6,08-JAN-2021
ALOKINDS,23.6,23.75,22.3,22.75,08-JAN-2021
AMARAJABAT,927.6,1006.65,923.9,1002.0,08-JAN-2021
AMBER,2410.0,2773.95,2375.55,2671.15,08-JAN-2021
AMBUJACEM,252.9,271.4,250.0,269.95,08-JAN-2021
APOLLOHOSP,2418.1,2579.0,2385.8,2553.5,08-JAN-2021
APOLLOTYRE,181.9,196.55,180.5,192.6,08-JAN-2021
ASHOKLEY,99.95,113.75,99.5,112.8,08-JAN-2021
ASHOKA,94.2,96.5,91.1,94.85,08-JAN-2021
ASIANPAINT,2781.1,2849.8,2732.0,2844.7,08-JAN-2021
ASTERDM,167.5,174.45,165.0,166.45,08-JAN-2021
ASTRAZEN,4840.0,4910.0,4340.0,4392.45,08-JAN-2021
ASTRAL,1760.0,1803.05,1702.05,1762.7,08-JAN-2021
ATUL,6428.0,6744.95,6390.0,6640.55,08-JAN-2021
AUROPHARMA,936.1,996.85,926.65,945.45,08-JAN-2021
AVANTIFEED,524.8,530.0,508.0,521.45,08-JAN-2021
DMART,2808.0,3100.0,2805.0,2967.5,08-JAN-2021
AXISBANK,627.8,678.85,618.0,672.7,08-JAN-2021
BASF,1622.0,1773.95,1610.0,1708.5,08-JAN-2021
BEML,1051.0,1051.0,975.25,984.3,08-JAN-2021
BSE,650.0,658.0,631.2,643.9,08-JAN-2021
BAJAJ-AUTO,3490.0,3544.6,3428.25,3529.15,08-JAN-2021
BAJAJCON,217.9,232.8,215.1,220.4,08-JAN-2021
BAJAJELEC,615.0,672.1,602.25,665.35,08-JAN-2021
BAJFINANCE,5324.0,5324.0,4990.3,5082.0,08-JAN-2021
BAJAJFINSV,8940.0,9265.0,8636.0,9171.6,08-JAN-2021
BAJAJHLDNG,3139.95,3152.5,3050.0,3131.3,08-JAN-2021
BALKRISIND,1640.5,1733.45,1617.0,1721.85,08-JAN-2021
BALMLAWRIE,129.9,131.25,123.25,124.75,08-JAN-2021
BALRAMCHIN,171.55,178.0,168.75,172.0,08-JAN-2021
BANDHANBNK,404.0,424.0,390.4,419.4,08-JAN-2021
BANKBARODA,65.1,67.7,64.3,65.55,08-JAN-2021
BANKINDIA,50.65,52.45,49.5,50.9,08-JAN-2021
MAHABANK,13.9,14.5,13.2,14.15,08-JAN-2021
BATAINDIA,1585.0,1681.95,1566.0,1649.15,08-JAN-2021
BAYERCROP,5484.0,5850.95,5450.0,5796.0,08-JAN-2021
BERGEPAINT,766.0,812.95,765.3,810.6,08-JAN-2021
BDL,352.9,360.6,337.15,345.5,08-JAN-2021
BEL,129.0,135.4,126.9,132.1,08-JAN-2021
BHARATFORG,546.5,606.0,534.2,603.3,08-JAN-2021
BHEL,39.3,40.85,38.25,39.35,08-JAN-2021
BPCL,384.9,406.0,382.55,400.15,08-JAN-2021
BHARATRAS,9774.0,10550.0,9386.0,10205.05,08-JAN-2021
BHARTIARTL,517.0,554.45,511.1,540.25,08-JAN-2021
BIOCON,468.0,471.75,453.8,465.65,08-JAN-2021
BIRLACORPN,739.8,770.0,725.6,755.65,08-JAN-2021
BSOFT,251.0,274.95,247.0,264.5,08-JAN-2021
BLISSGVS,201.9,207.9,194.7,201.0,08-JAN-2021
BLUEDART,4111.0,4145.0,3963.25,3996.2,08-JAN-2021
BLUESTARCO,809.2,828.8,790.0,812.05,08-JAN-2021
BBTC,1313.6,1354.7,1278.1,1288.3,08-JAN-2021
BOMDYEING,79.0,85.3,76.55,81.25,08-JAN-2021
BOSCHLTD,13030.2,14181.75,13018.3,13856.55,08-JAN-2021
BRIGADE,250.6,263.75,245.3,262.2,08-JAN-2021
BRITANNIA,3589.0,3602.0,3510.0,3575.25,08-JAN-2021
CARERATING,532.8,535.2,509.0,513.6,08-JAN-2021
CCL,269.1,272.0,258.05,259.35,08-JAN-2021
CESC,624.0,639.0,617.8,623.15,08-JAN-2021
CRISIL,1928.8,1972.0,1900.0,1956.35,08-JAN-2021
CSBBANK,225.3,241.4,220.25,235.35,08-JAN-2021
CADILAHC,494.0,494.0,475.35,485.15,08-JAN-2021
CANFINHOME,501.95,509.5,480.3,503.5,08-JAN-2021
CANBK,135.0,137.3,128.1,131.0,08-JAN-2021
CAPLIPOINT,506.45,515.1,494.0,499.95,08-JAN-2021
CGCL,320.0,341.0,309.0,339.0,08-JAN-2021
CARBORUNIV,400.5,415.7,398.0,408.55,08-JAN-2021
CASTROLIND,122.7,130.0,122.2,128.75,08-JAN-2021
CEATLTD,1105.0,1205.0,1088.55,1200.7,08-JAN-2021
CENTRALBK,14.3,14.5,13.85,14.0,08-JAN-2021
CDSL,534.2,551.0,518.05,538.55,08-JAN-2021
CENTURYPLY,249.0,258.45,236.55,247.15,08-JAN-2021
CENTURYTEX,410.75,432.4,405.3,416.2,08-JAN-2021
CERA,3450.0,3599.0,3351.55,3546.95,08-JAN-2021
CHALET,190.8,194.8,170.35,182.9,08-JAN-2021
CHAMBLFERT,227.75,247.9,226.55,240.0,08-JAN-2021
CHENNPETRO,108.0,113.3,106.85,110.85,08-JAN-2021
CHOLAHLDNG,568.45,597.5,562.55,577.65,08-JAN-2021
CHOLAFIN,415.0,446.55,414.2,431.8,08-JAN-2021
CIPLA,831.0,846.2,815.25,838.7,08-JAN-2021
CUB,181.15,187.65,175.1,184.7,08-JAN-2021
COALINDIA,136.85,140.95,133.8,139.7,08-JAN-2021
COCHINSHIP,376.45,395.6,371.0,391.45,08-JAN-2021
