SYMBOL,OPEN,HIGH,LOW,CLOSE,TIMESTAMP
3MINDIA,21707.0,23223.75,20866.45,22832.75,26-FEB-2021
ABB,1521.6,1600.0,1430.0,1528.15,26-FEB-2021
POWERINDIA,1435.0,1659.0,1410.0,1439.1,26-FEB-2021
ACC,1749.8,1847.0,1686.05,1733.2,26-FEB-2021
AIAENG,1869.75,1880.05,1781.0,1819.25,26-FEB-2021
APLAPOLLO,968.95,1088.0,940.1,1072.7,26-FEB-2021
AUBANK,1109.0,1207.0,1048.0,1126.5,26-FEB-2021
AARTIDRUGS,645.0,658.0,628.0,630.9,26-FEB-2021
AARTIIND,1197.05,1251.45,1183.05,1235.0,26-FEB-2021
AAVAS,2287.7,2291.8,2152.0,2255.55,26-FEB-2021
ABBOTINDIA,14780.0,14789.65,14228.0,14389.45,26-FEB-2021
ADANIENT,786.0,862.4,780.55,833.65,26-FEB-2021
ADANIGREEN,1103.0,1209.7,1101.55,1159.85,26-FEB-2021
ADANIPORTS,658.8,711.35,649.0,675.9,26-FEB-2021
ATGL,502.5,518.95,474.1,512.2,26-FEB-2021
ADANITRANS,770.0,776.45,687.0,750.0,26-FEB-2021
ABCAPITAL,98.5,127.35,98.5,123.65,26-FEB-2021
ABFRL,164.8,185.0,164.7,183.6,26-FEB-2021
ADVENZYMES,395.0,395.5,351.0,357.25,26-FEB-2021
AEGISCHEM,284.25,313.9,275.2,308.5,26-FEB-2021
AFFLE,5300.0,5543.8,5057.1,5199.4,26-FEB-2021
AJANTPHARM,1749.5,1858.0,1660.0,1747.7,26-FEB-2021
AKZOINDIA,2168.0,2229.0,2120.0,2158.1,26-FEB-2021
ALEMBICLTD,103.3,107.15,98.8,101.75,26-FEB-2021
APLLTD,891.5,928.8,870.0,920.75,26-FEB-2021
ALKEM,2868.5,2879.9,2710.0,2722.05,26-FEB-2021
ALKYLAMINE,5115.0,5178.2,4952.0,5051.4,26-FEB-2021
ALOKINDS,19.65,20.9,19.6,19.75,26-FEB-2021
AMARAJABAT,886.0,912.85,868.25,882.15,26-FEB-2021
AMBER,3164.95,3312.9,3062.95,3232.7,26-FEB-2021
AMBUJACEM,275.5,288.5,263.15,273.5,26-FEB-2021
APOLLOHOSP,2918.45,3173.95,2866.9,3058.65,26-FEB-2021
APOLLOTYRE,238.55,243.75,223.4,232.1,26-FEB-2021
ASHOKLEY,123.8,131.7,120.6,128.85,26-FEB-2021
ASHOKA,111.8,115.8,105.15,113.1,26-FEB-2021
ASIANPAINT,2428.75,2448.0,2260.0,2277.2,26-FEB-2021
ASTERDM,151.25,154.0,141.3,143.25,26-FEB-2021
ASTRAZEN,3654.0,3654.1,3110.25,3436.25,26-FEB-2021
ASTRAL,2047.5,2155.0,2036.4,2127.7,26-FEB-2021
ATUL,6578.0,6726.6,6355.0,6559.45,26-FEB-2021
AUROPHARMA,886.0,890.7,837.0,855.2,26-FEB-2021
AVANTIFEED,491.8,498.0,459.8,478.0,26-FEB-2021
DMART,3093.55,3175.85,2900.0,2994.2,26-FEB-2021
AXISBANK,749.65,783.5,712.6,724.8,26-FEB-2021
